contig_id,class,family
TPA_asm:~ssRNA~phage~SRR6960551_12~genomic~sequence,48,48
TPA_asm:~ssRNA~phage~ESE017~genomic~sequence,48,48
TPA_asm:~ssRNA~phage~AVE020~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR5466725_7~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~Gerhypos.2_36~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR7976300_1~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6960799_3~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR5466725_6~genomic~sequence,49,49
Leviviridae~sp.~isolate~AVE004~maturation~gene,49,49
TPA_asm:~ssRNA~phage~AVE018~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6960507_1~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~AVE016~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR7976324_2~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6960799_2~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6960799_7~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR7976325_4~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR5467091_4~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6255746_1~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR7976310_4~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR7976299_4~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6960797_1~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~AVE015~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~Esthiorhiza.2_43~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR5466369_1~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~Zoerhiza.1_23~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~Gerhypos.4_51~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR5466725_5~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR7976310_3~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6960509_3~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~Gerhypos.2_33~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6960799_4~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6960799_5~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR7976324_1~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~ESO001~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6960799_1~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR7976299_5~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR6960799_6~genomic~sequence,49,49
TPA_asm:~ssRNA~phage~SRR5467091_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_21~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_21~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.4_6~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960799_41~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_38~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.3_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_20~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_12~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466727_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5467090_12~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6254984_1~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976325_29~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.1_12~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_28~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_33~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_44~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_38~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5467091_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_18~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_28~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_34~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_33~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_21~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_34~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_8~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_47~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_43~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976310_17~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.4_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_23~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_19~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_25~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_32~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_7~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~ESE015~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_20~genomic~sequence,50,50
Poliovirus~P3~Leon~37~(type~3),50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_21~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_22~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466728_4~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960799_35~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976310_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_23~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_25~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_26~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.3_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_19~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.4_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_23~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_54~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_24~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_55~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_37~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_8~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_25~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976301_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466727_8~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466728_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6253161_4~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976327_2~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5467090_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466725_20~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_17~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.1_4~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_27~genomic~sequence,50,50
Caulobacter~phage~phiCb5,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.4_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960507_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.3_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~ESE016~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_19~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_35~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_41~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_37~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_31~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976357_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_60~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466727_7~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_42~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_44~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_18~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976357_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_39~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976326_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_22~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466725_21~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976299_19~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6254353_2~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960803_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960802_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466338_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_31~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960799_37~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_21~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_31~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466369_2~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_15~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_23~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_20~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_4~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_17~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_8~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.3_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.2_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.3_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.3_15~genomic~sequence,50,50
Poliovirus~P3~Leon~37~(type~3),50,50
TPA_asm:~ssRNA~phage~SRR6960802_4~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_2~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_23~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_20~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_6~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_35~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_39~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_37~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_12~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_18~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.3_8~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.4_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.4_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.4_19~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.4_6~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.4_8~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_4~genomic~sequence,50,50
Poliovirus~P3~Leon~37~(type~3),50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_6~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_7~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_8~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_1~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_21~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_32~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_30~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_7~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_1~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_12~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.3_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.3_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.4_15~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.4_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.4_7~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_1~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_18~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_15~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_23~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_6~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_41~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_50~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_42~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_8~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.3_1~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.3_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.1_6~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.1_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_1~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_2~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_27~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_20~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_32~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_39~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_4~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~ESO002~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_1~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_36~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_39~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_42~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_1~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_29~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_30~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_31~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_25~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_27~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_4~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_40~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_46~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_52~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_58~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_56~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_6~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_17~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_2~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_26~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_27~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_26~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_27~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960507_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960507_12~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976301_12~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960799_36~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976301_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976310_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_15~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_21~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6255733_4~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.1_1~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.1_2~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.3_12~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960549_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_4~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_24~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.2_8~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_12~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_2~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_15~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_25~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.3_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.3_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_18~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.4_7~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_20~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_63~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_64~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.1_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_22~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_17~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5467091_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.4_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.2_2~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960799_32~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5467091_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976325_26~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960802_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976357_12~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.2_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.3_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.4_17~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.3_7~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.2_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_26~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_29~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.1_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976325_28~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466337_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976310_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960799_40~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6255733_6~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_15~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_17~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_29~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_50~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_8~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_2~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.1_4~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960549_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466727_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5467090_7~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.3_9~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_65~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_17~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960799_34~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960551_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_16~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_10~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_26~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960509_17~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960799_39~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976299_18~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR7976325_27~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_6~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_7~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_34~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.4_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Esthiorhiza.2_33~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_46~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_45~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_47~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_48~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gephyllon.1_28~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6253161_3~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6255733_5~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR6960549_6~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_25~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_13~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.4_25~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_47~genomic~sequence,50,50
Poliovirus~P3~Leon~37~(type~3),50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_37~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.1_45~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5467091_14~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Gerhypos.4_11~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~Zoerhiza.2_24~genomic~sequence,50,50
TPA_asm:~ssRNA~phage~SRR5466369_3~genomic~sequence,50,50
