contig_id,proteins
TPA_asm:~SsRNA~phage~Gerhypos.1_19~genomic~sequence,3
Blackberry~leaf~mottle~associated~virus~isolate~Arkansas~RNA~dependent~RNA~polymerase~(P1)~gene,7
Lactococcus~phage~62606,36
Hemipteran~arli~related~virus~OKIAV94~genomic~sequence,6
Souris~virus~isolate~PREDICT~05775,4
TPA_asm:~SsRNA~phage~SRR5466365_1~genomic~sequence,5
Sugarcane~striate~virus~isolate~WZG,2
Plum~pox~virus,1
Periplaneta~americana~mononega~like~virus~strain~Germany~2013~cRNA~sequence,3
MAG:~Sclerotinia~sclerotiorum~negative~stranded~RNA~virus~11,5
Salmonella~phage~SenASZ3,204
Bacillus~phage~vB_BanS_Chewbecca,233
Tataguine~virus~strain~H9963~nucleocapsid~protein~gene,3
Gordonia~phage~Stultus,80
Tomato~leaf~curl~Nigeria~virus~Nigeria:2006,4
Cercopithecus~erythrotis~polyomavirus~1~isolate~4077,5
Lynx~canadensis~faeces~associated~genomovirus~CL1~71,3
Iris~yellow~spot~virus~non~structural~protein~(NSs)~and~nucleoprotein~(N)~genes,5
Rhinovirus~C50~strain~human~Australia~SG1~2008,2
Ninorex~virus~strain~BE~Ninove~Sm~1~2020,10
Erwinia~phage~FE44,46
Raccoon~dog~stool~associated~smacovirus~4~strain~CJY7,3
Cacao~mild~mosaic~virus~isolate~SCA6,4
Tomato~yellow~leaf~curl~virus,4
Elephant~endotheliotropic~herpesvirus~3A~isolate~Nyah~NAP97,127
Ganda~bee~virus~RNA~dependent~RNA~polymerase~(RdRp)~gene,5
Marco~virus~nucleoprotein,7
Torque~teno~virus~9~clone~BM1C~18~ORF2~(ORF2)~gene,3
Glycine~max~env~pseudogene,3
Hunnivirus~A8~isolate~83GR~70~RAT106~polyprotein~gene,1
TPA_asm:~SsRNA~phage~Esthiorhiza.2_11~genomic~sequence,4
Jujube~mosaic~associated~virus~isolate~Z6,4
Odontoglossum~ringspot~virus,5
Chilli~leaf~curl~virus~segment~A,3
Zymomonas~mobilis~subsp.~mobilis~strain~ZM4~substr.~2032~plasmid~pZM36,45
Vibrio~phage~fs1,11
Streptococcus~phage~IPP39,50
Testudinid~herpesvirus~3~strain~1976,108
Human~papillomavirus~type~106,6
Emilia~yellow~vein~virus~Fz1,3
Anativirus~A1~isolate~TW90A,1
Paramyxoviridae~sp.~isolate~AK5,7
MAG:~Anelloviridae~sp.~isolate~ctbf014,2
Bertioga~virus~segment~S,3
TPA_asm:~SsRNA~phage~Gerhypos.1_33~genomic~sequence,4
Inachis~io~cypovirus~2~segment~1,13
Lactobacillus~phage~3~521,159
Hokkaido~virus~Large~gene~for~RNA~dependent~RNA~polymerase,3
Enterobacteria~phage~P2,43
Southern~Psittacara~leucophthalmus~aviadenovirus~isolate~BR_DF2,25
Lily~symptomless~virus,4
Rodent~pestivirus~isolate~RtAp~PestV~JL2014~polyprotein~gene,1
Lates~calcarifer~birnavirus~isolate~A110617~segment~A,2
Lactococcus~phage~CHPC52,55
Staphylococcus~phage~Staph1N,229
Xanthomonas~phage~XaF13,13
Cherry~chlorotic~rusty~spot~associated~partitivirus~RdRp~gene~for~RNA~dependent~RNA~polymerase,2
Bacillus~phage~Aurora,41
Passiflora~edulis~symptomless~virus~isolate~PESV~Rehovot,1
Lactarius~tabidus~RNA~virus~1~strain~K35~RNA~dependent~RNA~polymerase~(QK706_gp1)~gene,3
Pepper~huasteco~yellow~vein~virus~segment~A,5
Garba~virus~nucleoprotein,5
Cardioderma~polyomavirus~isolate~KY336,6
Perinet~virus,6
MAG:~Leviviridae~sp.~isolate~s59~k141_1102749~genomic~sequence,3
MAG:~Genomoviridae~sp.~isolate~cted72,3
MAG:~Leviviridae~sp.~isolate~160~k141_122535~maturation~protein~gene,3
Salmonella~phage~JNwz02,165
Benfica~virus~segment~S,4
TPA_asm:~SsRNA~phage~Zoerhiza.4_6~genomic~sequence,3
Feline~bocaparvovirus~3~isolate~FBD1,3
MAG:~Cressdnaviricota~sp.~isolate~ctba375,2
Brevicoryne~brassicae~picorna~like~virus,1
Finch~polyomavirus,5
Sebokele~virus~1~ORF1~gene~for~polyprotein,1
Streptococcus~phage~SWK6,38
Listeria~phage~LP~048,179
Streptococcus~phage~CHPC928,36
Tomato~vein~clearing~leaf~deformation~virus~DNA~A,3
Botrytis~cinerea~negative~stranded~RNA~virus~3~isolate~BCS11_19,5
Rainbow~trout~orthomyxovirus~1~strain~Rainbow~Idaho~347~1997~putative~polymerase~basic~2~(PB2)~gene,8
Staphylococcus~phage~phiIPLA~C1C,203
Streptococcus~phage~P5651,39
Mycobacterium~phage~Oline,99
TPA_asm:~SsRNA~phage~Esthiorhiza.4_2~genomic~sequence,4
Alternanthera~yellow~vein~virus~isolate~PT1~segment~DNA~A,2
Maize~chlorotic~mottle~virus~genomic~RNA,5
Cressdnaviricota~sp.~isolate~17499x9_1430,3
TPA_asm:~SsRNA~phage~ESE018~genomic~sequence,3
Escherichia~phage~Eco_BIFF,76
Lettuce~big~vein~associated~virus~RNA~1,6
Velvet~tobacco~mottle~virus,4
Megavirus~chiliensis~isolate~Claverie~Las~Cruses,1164
MAG:~Leviviridae~sp.~isolate~238~k141_111698~genomic~sequence,3
Erwinia~phage~Hena1,244
Marine~RNA~virus~BC~3~non~structural~polyprotein~and~structural~polyprotein~genes,2
Soybean~leaf~associated~negative~stranded~RNA~virus~3~isolate~SaNSRV1~1,1
San~Angelo~virus~strain~20230~segment~L,3
Gordonia~phage~Clark,76
Myotis~polyomavirus~VM~2008,6
Malva~mosaic~virus,3
Olive~latent~virus~2~RNA~3,4
TPA_asm:~SsRNA~phage~SRR6960549_1~genomic~sequence,3
TPA_asm:~SsRNA~phage~SRR5208575_1~genomic~sequence,3
Velvet~bean~golden~mosaic~virus~isolate~bgv6~5,4
Squash~chlorotic~leaf~spot~virus,6
Human~papillomavirus~type~31~(HPV~31)~complete~genome,6
Mejal~virus~isolate~JAL10~nucleoprotein~(N),5
Alternaria~dianthicola~negative~stranded~RNA~virus~1~hypothetical~protein,6
MAG:~Leviviridae~sp.~isolate~H4_Bulk_46_scaffold_231~hypothetical~protein~(H4Bulk46231_000001),5
TPA_asm:~SsRNA~phage~SRR6960549_3~genomic~sequence,4
Mycobacterium~phage~Moonbeam,102
Tunis~virus~strain~Brest~Ar~T2756~segment~L,7
Matruh~virus~strain~An~1047~61~nucleocapsid~protein~(QK546_sSgp1)~gene,3
Citrobacter~phage~Merlin,309
Mycobacterium~phage~U2,87
Human~papillomavirus~type~104,7
Lynx~rufus~smacovirus~2~isolate~LSF25_523,4
Alternaria~alternata~botybirnavirus~1~4a~genomic~RNA,2
Mus~musculus~polyomavirus~3~isolate~MPoV3~NYC~2015~K003~3347,4
Snowshoe~hare~virus~L~polyprotein~(L)~gene,3
Murray~Valley~encephalitis~virus,1
MAG:~Leviviridae~sp.~isolate~R29~k141_644397~genomic~sequence,3
MAG:~Leviviridae~sp.~isolate~258~k141_20321~genomic~sequence,3
Chicken~virus~mg5_1345,3
MAG:~Leviviridae~sp.~isolate~174~k141_42142,3
Mycobacterium~phage~ThetaBob,103
Salmonella~phage~SE131,153
Squash~leaf~curl~China~virus~~~B~DNA~B,6
Belostoma~flumineum~mononega~like~virus~isolate~USA~2013~RNA~dependent~RNA~polymerase~gene,1
Clostridium~phage~vB_CpeP_HN02,23
Enterovirus~B98~genomic~RNA,2
Paspalum~striate~mosaic~virus~isolate~AU~3011~2011,4
Staphylococcus~phage~85,67
Arthrobacter~phage~Gisselle,61
Escherichia~phage~VEc33,163
Avon~Heathcote~Estuary~associated~circular~virus~3~isolate~AHEaCV~3~NZ~3887G~2012,2
Gordonia~phage~GTE8,90
Bellavista~virus~isolate~PRD0552~segment~L~RNA~dependent~RNA~polymerase~gene,4
Salmonella~phage~JN~S202001,161
Enterobacteria~phage~SP6,50
Pelargonium~ringspot~virus~isolate~DSMZ~PV~0304,4
Plasmopara~viticola~lesion~associated~ourmia~like~virus~62~isolate~DMG~B_52062~RNA~dependent~RNA~polymerase~(QKR68_gp1)~gene,1
Escherichia~phage~bV_EcoS_AHS24,75
Pseudomonas~phage~pf8_ST274~AUS411,14
Pepper~leafroll~virus~isolate~PE:P107:pep:2009~segment~DNA~A,5
TPA_asm:~SsRNA~phage~SRR5467090_6~genomic~sequence,4
Caprine~herpesvirus~2~glycoprotein~B~(gB)~and~DNA~polymerase~(DPOL)~genes,2
Pseudomonas~phage~BrSP1,91
TPA_asm:~SsRNA~phage~Gerhypos.4_43~genomic~sequence,3
Dakrong~virus~isolate~VN2913B72~segment~S,3
Botrytis~cinerea~botoulivirus~18~RNA~dependent~RNA~polymerase~gene,3
Deinbollia~mosaic~virus~isolate~DB_T1B~segment~DNA~B,6
Arabis~mosaic~virus~RNA~2,2
Escherichia~phage~egaa,81
Arthrobacter~phage~JEGGS,93
Acinetobacter~phage~phiAB6,45
Sweet~potato~leaf~curl~Hubei~virus~isolate~Hubei22~2017,3
Aichivirus~A7~isolate~RtMruf~PicoV~JL2014~2~polyprotein~gene,1
Escherichia~phage~MLP1,71
Klebsiella~phage~mtp13~genome~assembly,73
Mycobacterium~phage~Spoonbill,98
Lactococcus~phage~LP8511,51
Vibrio~phage~2~TSL~2019,214
Pelargonium~line~pattern~virus~isolate~PV~0193,4
Sosuga~virus~isolate~2012,8
Lactococcus~phage~vB_Llc_bIBBF12,54
Enterobacter~phage~vB_EhoM~IME523,293
Phage~NC~A,49
Sida~mottle~Alagoas~virus~isolate~BR:Vsa2:10~segment~DNA~A,3
Chlorocebus~pygerythrus~polyomavirus~2~DNA,5
Pectobacterium~phage~vB_PatP_CB4,96
Lake~Sarah~associated~circular~virus~39~isolate~LSaCV~39~LSGA~2013,4
Human~herpesvirus~3,70
Ursus~americanus~circovirus~isolate~UaCV~Reno~2014,3
Peromfec~virus~RodF8_96,2
Clostridium~phage~CPS2,22
Pseudomonas~phage~Achelous,50
Porcine~associated~porprismacovirus~6~isolate~XP1,3
Cryphonectria~parasitica~sclerotimonavirus~1~strain~ACP28,5
Sapovirus~Ehime1107~2002~JP,2
Thailand~virus~glycoproteins~G1~G2~polypeptide~gene,2
Lupine~mosaic~virus,1
Mycobacterium~phage~Benvolio,93
Mammalian~orthoreovirus~1~isolate~B~03~lambda~3~protein~(L1)~gene,10
Paenibacillus~phage~Kawika,69
Chilibre~virus~isolate~VP~118D~segment~L,3
Tomato~mottle~leaf~curl~virus~isolate~BR:Jai13:08~segment~DNA~A,3
Enterovirus~A120~complete~genome,1
Salmonella~phage~LP31,56
Bdellovibrio~phage~phiMH2K,5
Plectranthus~aromaticus~virus~1~N~(QKT54_gp1),6
Porcine~parvovirus,2
Parabovirus~A3~isolate~RtNn~PicoV~HuB2015~3~polyprotein~gene,1
Zucchini~yellow~mosaic~virus,1
Mycobacterium~virus~BBPiebs31,90
MAG:~Sanya~Mymon~tick~virus~1~isolate~TIGMIC~2~cRNA~sequence,6
Zantedeschia~mild~mosaic~virus,1
Army~ant~associated~cyclovirus~8~isolate~P1A~reste_2,2
German~gecko~ranavirus~isolate~2000~99,91
TPA_asm:~SsRNA~phage~Gerhypos.4_23~genomic~sequence,3
Salmonella~phage~37,95
Acinetobacter~phage~KARL~1,249
Lednice~virus~isolate~110~segment~S,3
Escherichia~phage~JLBYU26,82
Fusarium~poae~mitovirus~4~genomic~RNA,3
Dickeya~phage~Ninurta,46
Canary~polyomavirus,4
Human~cosavirus~E1,1
Mammarenavirus~lunaense~viral~cRNA,3
Pseudomonas~phage~14~1,93
Sunflower~mild~mosaic~virus~isolate~Entre~Rios,1
Rudbeckia~virus~1~isolate~PQ,5
Itaituba~virus~segment~L,4
MAG:~Leviviridae~sp.~isolate~164~k141_175116~genomic~sequence,3
MAG:~Anelloviridae~sp.~isolate~ctcf007,2
Human~rhinovirus~85~strain~ATCC~VR~1195,1
Rhinovirus~A38,1
Klebsiella~phage~vB_KpnP_IME205,51
Jatropha~leaf~curl~virus~DNA~A,4
TPA_inf:~Petunia~exserta~mitovirus~1~strain~PeexMV1~OPGC943~RNA~dependent~RNA~polymerase~(RdRp)~gene,1
MAG:~CRESS~virus~sp.~ctf7a5,4
Bluegill~hepatitis~B~virus,2
MAG:~Arizlama~virus~isolate~AZLM_785,2
Simian~virus~40~complete~genome,5
Tuberose~mild~mosaic~potyvirus~polyprotein~precursor~gene,1
Bacillus~phage~AvesoBmore,291
Erwinia~phage~pEp_SNUABM_01,246
Alternaria~arborescens~mitovirus~1~genomic~RNA,1
Odonata~associated~circular~virus~5~isolate~OdasCV~5~US~1683LM1~12,3
Vibrio~phage~vB_Vipa36,15
Capim~virus~strain~BeAn~8582~segment~L~RNA~dependent~RNA~polymerase~gene,3
Staphylococcus~phage~29,64
Pseudoalteromonas~phage~C5a,48
Hepatitis~C~virus~genotype~1,2
Salmonella~phage~phiSG~JL2,44
Montano~virus~gene~for~nucleocapsid~protein,4
Tick~borne~encephalitis~virus~Siberian~subtype~polyprotein~gene,1
Casphalia~extranea~densovirus,2
Grus~japonensis~parvovirus~1~isolate~yc~9~nonstructural~protein~1~(NS1)~and~capsid~protein~(VP1)~genes,4
TPA_asm:~SsRNA~phage~SRR7976299_12~genomic~sequence,3
MAG:~Leviviridae~sp.~isolate~238~k141_401425~genomic~sequence,3
Strawberry~virus~2~isolate~CFRA9094,6
Staphylococcus~phage~StauST398~5,66
Ralstonia~phage~Anchaing,53
Areca~palm~velarivirus~1~isolate~APV1_HN,10
Uncultured~phage~cr12_1,161
Kadipiro~virus~chromosome~segment~12,12
Pseudomonas~phage~LKO4,87
Rhinovirus~A34,1
Portons~virus~isolate~0416MAL,7
Staphylococcus~phage~SA46~CL1,19
Rhinovirus~B6,1
Shahe~qinvirus~like~virus~1~strain~SHWC0209c11359~RNA~dependent~RNA~polymerase~gene,2
Human~adenovirus~28~strain~BP~5,32
TPA_asm:~SsRNA~phage~SRR7976325_28~genomic~sequence,3
Wenling~crustacean~virus~14~strain~WLJQ104130~RNA~dependent~RNA~polymerase~gene,5
Escherichia~phage~ESSI2_ev239~genome~assembly,35
Salmonella~phage~SE3,168
Aeromonas~phage~AhSzq~1,143
Escherichia~phage~vB_EcoM_RZ,292
Pteropodid~alphaherpesvirus~2~DNA,83
Plasmopara~viticola~lesion~associated~ourmia~like~virus~26~isolate~DMS1_25556~RNA~dependent~RNA~polymerase~(QKR36_gp1)~gene,1
Sida~angular~mosaic~virus~isolate~ALS30_4C~segment~DNA~A,5
Tobacco~curly~shoot~virus,3
Synechococcus~phage~ACG~2014g~isolate~Syn7803US105,203
Saccharomyces~paradoxus~retrotransposon~Ty5~6p~associated~with~autonomously~replicating~sequence,5
Tomato~chlorotic~mottle~Guyane~virus~isolate~GF:Mon2:GF455:09~segment~DNA~B,6
MAG:~Leviviridae~sp.~isolate~R30~k141_244159,4
Streptococcus~phage~P7955,46
Human~adenovirus~F,30
Vibrio~phage~1.245.O._10N.261.54.C7,94
Bacopa~monnieri~virus~1~isolate~India,6
MAG:~Genomoviridae~sp.~isolate~ctbi78,3
Tatenale~orthohantavirus~strain~Upton_Heath~segment~S~nucleocapsid~gene,3
Avon~Heathcote~Estuary~associated~circular~virus~9~isolate~AHEaCV~9~NZ~3131SG~2012,2
CrAssphage~cr110_1,84
Bat~cyclovirus~GF~4c~putative~Rep~and~putative~Cap~genes,2
Robinz~virus~RP_620,3
Pseudocowpox~virus,136
Klebsiella~phage~MMBB,80
Human~coxsackievirus~A5~strain~Swartz,2
Prochlorococcus~phage~P~SSP3~genomic~sequence,56
Chilli~leaf~curl~virus~Bhavanisagar:India:2010~segment~DNA~A,4
Wheat~streak~mosaic~virus,1
Grapevine~virus~H~isolate~TT2016~3,5
Dendrolimus~punctatus~cypovirus~1~segment~1,11
Proteus~phage~PM16,50
Cardamom~vein~clearing~nucleorhabdovirus~1,6
Eupatorium~yellow~vein~virus~MNS2~complete~genome,4
Giant~panda~anellovirus~strain~gpan20806,1
Digitaria~streak~virus,4
Plasmopara~viticola~lesion~associated~yadokari~virus~1~isolate~DMG~B~DN53434~RdRp~(QKR98_gp1)~gene,2
Potato~virus~Y~strain~NTN~isolate~Tu~660,1
Salmonella~phage~LPSE1,59
Barleria~polerovirus~1~isolate~19~3037,4
Escherichia~phage~vB_EcoS_ESCO41,79
Escherichia~phage~K1ind2,67
Dromedary~camel~bocaparvovirus~2~isolate~16C~F~NS1~(NS1),3
Human~associated~porprismacovirus~3~isolate~16806x66_213,3
Papaya~meleira~virus~coat~protein~and~RNA~dependent~RNA~polymerase~(RdRp)~genes,2
TPA_asm:~SsRNA~phage~Gerhypos.3_16~genomic~sequence,4
Fowl~adenovirus~6~strain~CR119,37
Klebsiella~phage~vB_KpnP_KpV475,51
Cucumber~chlorotic~leaf~virus~isolate~CuChLV~Colima,3
MAG:~Hymenopteran~phasma~related~virus~OKIAV227~segment~L~RdRp~gene,5
Escherichia~phage~AugustePiccard,74
MAG:~Sanya~fiers~like~virus~14~isolate~LSHLS295~maturation~protein,3
Boosepivirus~B1~genomic~RNA,2
Enterobacteria~phage~PRD1,26
Barley~yellow~dwarf~virus~PAS,6
MAG:~Circoviridae~sp.~isolate~ctda94,2
Fox~fecal~rhabdovirus~isolate~S40~nucleocapsid~protein,7
Arracacha~mottle~virus,1
Parsley~severe~stunt~associated~virus~isolate~Pa21~segment~DNA~C,7
Mycobacterium~Phage~Niklas,94
Bovine~parvovirus~3~putative~non~structural~protein~and~putative~capsid~protein~genes,2
Klebsiella~phage~KN1~1~DNA,49
Grapevine~virus~I~isolate~VID499,5
MAG:~Sanya~fiers~like~virus~56~isolate~YXSCLS200~maturation~protein,3
Turuna~virus~segment~L,2
Mycobacterium~phage~RidgeCB,81
Botryosphaeria~dothidea~RNA~virus~1~strain~XA~3~segment~1,5
Escherichia~phage~K1H,67
Lokern~virus~isolate~FMS~4332~segment~L,3
Nyando~virus~strain~MP401~segment~S~nucleoprotein~and~nonstructural~protein~NSs~genes,3
Sclerotium~rolfsii~hypovirus~5~strain~BLH~1~20~polyprotein~gene,1
Bacillus~phage~CampHawk,214
Zostera~virus~T~isolate~Z1,3
Klebsiella~phage~PSKP16~genome~assembly,68
Aspergillus~foetidus~slow~virus~2~RdRp~gene~for~RNA~dependent~RNA~polymerase,1
Zika~virus,2
Rhodococcus~phage~Toil,28
Whataroa~virus,3
Frog~virus~3~isolate~SSME,92
Tomato~leaf~curl~Philippines~virus~~~Laguna~DNA,3
TPA_asm:~SsRNA~phage~SRR7976299_9~genomic~sequence,3
Poaceae~associated~gemycircularvirus~1~isolate~PaGmV~1_TO_STO14~29204_2014,4
Burkholderia~phage~FLC10~DNA,40
Wenling~red~spikefish~hantavirus~strain~XTXMS70955~segment~L,1
Mycobacterium~phage~Filuzino,99
Ljungan~virus~64~7855~polyprotein~mRNA,1
MAG:~Virus~sp.~isolate~D3_464,3
Uncultured~marine~virus~clone~GOM00443,3
Rangifer~tarandus~papillomavirus~1,6
Streptococcus~phage~CHPC1230,53
Human~enterovirus~88~strain~BAN01~10398,1
Escherichia~phage~HY01,269
Chaetoceros~protobacilladnavirus~1~DNA,4
Panicum~streak~virus~~~Kenya~infectious~insect_transmissible~DNA,3
Polyscias~capillovirus~1~isolate~ZWY~16,1
TPA_asm:~SsRNA~phage~SRR6960803_11~genomic~sequence,3
Xanthomonas~phage~phiLf~UK~strain~ATCC~33913,12
Chaetoceros~protobacilladnavirus~3~DNA,4
Mycobacterium~phage~Jamie19,62
Celeribacter~phage~P12053L,55
Blackberry~chlorotic~ringspot~virus~RNA1,4
Juan~Diaz~virus~segment~Diaz_S,3
Vibrio~phage~phi~1,102
Siniperca~chuatsi~rhabdovirus,6
Mycobacterium~phage~Poenanya,103
Pseudomonas~phage~Quinobequin~P09,81
Magnaporthe~oryzae~virus~1,3
Cordyline~virus~1~isolate~Kahaluu~1,9
Pseudomonas~phage~Fc22,54
Hainan~black~spectacled~toad~rhabdovirus~strain~HKCCG762~nucleoprotein,6
Mycobacterium~phage~BirdsNest,103
Wheat~yellows~virus~strain~W24~segment~1,7
Xanthomonas~phage~f20~Xaj,53
Chalcocoris~rutilans~mononega~like~virus~2~isolate~Cameroon~2013~RNA~dependent~RNA~polymerase,5
Pseudomonas~phage~LPB1,53
Botrytis~cinerea~fusarivirus~7~isolate~BCS13_13,2
Camel~associated~drosmacovirus~2,3
Penaeus~stylirostris~penstyldensovirus~1~non~structural~protein~1,2
Ralstonia~phage~RSF1~DNA,237
Measles~virus,8
Enterovirus~G2~strain~LP~54~polyprotein~gene,1
Platycodon~mild~mottle~virus~isolate~Okcheon,1
Tursiops~truncatus~papillomavirus~type~1,6
Streptococcus~phage~CHPC919,46
Trichosanthes~kirilowii~CRESS~virus~strain~pt111~nep~4,2
Escherichia~phage~TL~2011c,74
Microbacterium~phage~Terij,95
Mycobacterium~phage~Purky,80
Escherichia~phage~IMM~002,50
Helminthosporium~victoriae~virus~190S,2
Mycobacteriophage~Taj,107
TPA_asm:~SsRNA~phage~SRR7976299_2~genomic~sequence,3
Tobacco~leaf~curl~Yunnan~virus~~~Y136,3
TTV~like~mini~virus~isolate~TTMV_LY3,3
TPA_asm:~SsRNA~phage~SRR7976357_1~genomic~sequence,3
Human~parainfluenza~virus~4a~viral~cRNA,7
MAG:~Leviviridae~sp.~isolate~146~k141_158253,5
Stachytarpheta~leaf~curl~virus,4
Lactobacillus~phage~SAC12B,192
TPA_asm:~SsRNA~phage~Gerhypos.4_64~genomic~sequence,3
Pseudomonas~phage~DL68,91
TPA_asm:~SsRNA~phage~SRR6960799_20~genomic~sequence,3
TPA_asm:~Schistorhabdovirus~isolate~ST1~hypothetical~protein~genes,6
Mycobacterium~phage~SWU1,89
Pepper~veinal~mottle~virus,1
TPA_asm:~SsRNA~phage~Gerhypos.4_14~genomic~sequence,4
Soybean~vein~necrosis~virus~isolate~TN~segment~L,6
Oyo~virus~segment~S~nucleocapsid~gene,3
MAG:~Leviviridae~sp.~isolate~363R~k141_83919~maturation~protein~and~coat~protein~genes,4
Torque~teno~virus~25,4
CRESS~virus~sp.~isolate~ctmKE188,2
Hymenopteran~rhabdo~related~virus~isolate~OKIAV46,6
TPA_asm:~SsRNA~phage~Gerhypos.4_56~genomic~sequence,3
Cotton~bunchy~top~virus~2~isolate~3092~2,5
Synechococcus~phage~syn9,199
TPA_asm:~SsRNA~phage~SRR7976357_3~genomic~sequence,4
Salmonella~phage~PBSE191,58
TPA_asm:~SsRNA~phage~SRR7976357_2~genomic~sequence,3
TPA_asm:~Ribes~virus~1~segment~RNA1~genomic~sequence,6
TPA_asm:~SsRNA~phage~Zoerhiza.2_19~genomic~sequence,4
Ictalurid~herpesvirus~1~strain~Auburn~1,98
Pseudomonas~phage~F8,94
Lisianthus~necrosis~virus,4
TPA_asm:~Zea~virus~1~segment~RNA1~genomic~sequence,5
Klebsiella~phage~KL,77
Mycobacterium~phage~Fortunato,92
Snakehead~rhabdovirus~complete~genome,7
Erysiphe~necator~associated~ourmia~like~virus~21~isolate~RDPM33,2
Macrophomina~phaseolina~hypovirus~1~isolate~Mp2003b~RNA~dependent~RNA~polymerase~gene,1
Mycobacterium~phage~CrimD,92
Rhinovirus~B70,1
MAG:~Leptochloa~chinensis~fiers~like~virus~1~isolate~QJZLS29~maturation~protein,4
Human~feces~smacovirus~3~isolate~SmaCV3_ETH_P15_2016,3
Odonatan~anphe~related~virus~OKIAV59~genomic~sequence,4
Plasmopara~viticola~lesion~associated~ourmia~like~virus~45~isolate~DMS8_8872~RNA~dependent~RNA~polymerase~gene,2
Tacheng~Tick~Virus~4~strain~TCRP~1,4
Salmonella~phage~JD01,67
Torque~teno~tamarin~virus,2
Mycobacterium~phage~Chuckly,97
MAG:~Genomoviridae~sp.~isolate~cthh214,3
MAG:~Cressdnaviricota~sp.~isolate~fmg067cir3,3
Bovine~papillomavirus~type~14~isolate~CGKnose1,6
Streptomyces~phage~Annadreamy,209
Aspergillus~thermomutatus~chrysovirus~1~isolate~NZCV1~segment~1,4
Gordonia~phage~Nymphadora,78
Canine~bocavirus~1~isolate~Con~161,4
Uncultured~phage_MedDCM~OCT~S28~C10~DNA,55
TPA_asm:~SsRNA~phage~SRR6960799_36~genomic~sequence,3
Salmonella~phage~Vi06~complete~sequence,46
Klebsiella~phage~NTUH~K2044~K1~1~DNA,53
Mycobacterium~virus~Arturo,81
Porcine~teschovirus~5~strain~F~26~polyprotein~gene,1
Salmonella~phage~faergetype,159
Mycobacterium~phage~Plumbus,92
Palaemonetes~sp.~common~grass~shrimp~associated~circular~virus~isolate~I0006H,2
Mycobacterium~phage~Kimberlium,102
MAG:~Grapevine~associated~mononega~like~virus~3~RNA~dependent~RNA~polymerase~(QKU88_gp1)~gene,5
Streptomyces~phage~Zemlya,72
MAG:~Plant~associated~genomovirus~26~isolate~EU1_SP968,3
Human~papillomavirus~type~204~isolate~A342,6
Rhizoctonia~solani~mitovirus~39~putative~RNA~dependent~RNA~polymerase~gene,1
Sida~yellow~blotch~virus~isolate~BR:Rla1:10~segment~DNA~A,3
MAG:~Cressdnaviricota~sp.~isolate~ctcc62,2
MAG:~Hangzhou~levivirus~2~isolate~EHMFS237,4
Phage~NBEco002,174
Sekira~virus~19AP3~genes~for~nucleoprotein,4
Burkholderia~phage~KL3,47
Arthrobacter~phage~Xenomorph,92
Lactococcus~phage~936~group~phage~PhiJF1,59
Staphylococcus~phage~S25~3~DNA,208
TPA_asm:~SsRNA~phage~SRR5466727_9~genomic~sequence,4
Rhizobium~phage~RHph_N34,253
Wellfleet~Bay~virus~isolate~10~280~G~segment~1~polymerase~basic~2~protein~(PB2)~gene,7
Gloriosa~stripe~mosaic~virus~isolate~CB~polyprotein~gene,1
Candida~albicans~strain~SC5314~retrotransposon~Tca5~polyprotein~(pol)~gene,3
Vicia~cryptic~virus~M,2
TPA_asm:~SsRNA~phage~Esthiorhiza.2_33~genomic~sequence,3
Equid~herpesvirus~2~strain~86~67,94
Bebaru~virus,3
Torque~teno~mini~virus~5,2
Human~coronavirus~229E,8
Allamanda~leaf~curl~virus~DNA~A,4
Leuconostoc~phage~P965,38
Mycobacterium~phage~Ksquared,80
Bovine~rhinitis~A~virus~strain~Sd~1~polyprotein~gene,1
Solenopsis~invicta~virus~2~isolate~Florida~Sin,6
Capybara~virus~33_cap3_6684,3
Red~clover~necrotic~mosaic~virus~RNA~1,4
Mycobacterium~phage~Arib1,75
Uncultured~phage_MedDCM~OCT~S46~C10~DNA,53
Staphylococcus~phage~SAP33,65
Sandfly~Sicilian~Turkey~virus~segment~S,3
Dioscorea~bacilliform~RT~virus~1~isolate~DBRTV1,3
Hubei~lepidoptera~virus~1~strain~LCM141331~RNA~dependent~RNA~polymerase~gene,4
Escherichia~phage~mutPK1A2,57
Vibrio~phage~Quinn,184
Gordonia~phage~KidneyBean,88
MAG:~Leviviridae~sp.~isolate~119~k141_63637,3
Lleida~bat~lyssavirus~isolate~RV3208,5
Potato~virus~B~isolate~Pasco~01~segment~RNA1,2
Streptomyces~phage~Karimac,220
MAG:~Leviviridae~sp.~isolate~200~k141_331357~genomic~sequence,3
Rodent~herpesvirus~Peru,95
Dickeya~phage~Luksen,51
TPA_asm:~SsRNA~phage~SRR5208570_1~genomic~sequence,4
TPA_asm:~SsRNA~phage~Esthiorhiza.2_45~genomic~sequence,5
Mycobacterium~virus~Rebeuca,77
Bacillus~phage~BCU4,217
Acinetobacter~phage~vB_AbaP_AS12,48
Aeromonas~phage~vB_AsaM_LPM4,52
Gordonia~phage~Love,89
Torque~teno~midi~virus~1,2
MAG:~Leviviridae~sp.~isolate~R119~k141_75556_2~maturation~protein,4
MAG:~Leviviridae~sp.~isolate~61~k141_286468~genomic~sequence,3
Mapuera~virus,9
